id,gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,pagerank,pass_through,depth,is_seed,truncated_by_depth,in_cycle,rapid_transit,structuring_risk,turnaround_hours
100000001052945100,100000001052945100,peripheral,0.3,1,0.0139,"Peripheral flow node with 4 active links (56,520 KZT in, 1,595,700 KZT out).",1,3,56520.0,1595700.0,0.0003015447649742742,28.23248407643312,3,False,False,False,False,False,408.0
100000002369510100,100000002369510100,terminal,0.5,29,0.0086,"Genuine endpoint (depth 3): received 37,150 KZT from 1 payers with 0 outgoing transfers.",1,0,37150.0,0.0,0.000291367583713934,0.0,3,False,False,False,False,False,
100000001954534100,100000001954534100,peripheral,0.3,24,0.0135,"Peripheral flow node with 2 active links (13,000 KZT in, 40,000 KZT out).",1,1,13000.0,40000.0,0.0003659515092221361,3.076923076923077,3,False,False,False,False,False,504.0
100000008488166100,100000008488166100,terminal,0.5,29,0.0084,"Genuine endpoint (depth 3): received 5,600 KZT from 1 payers with 0 outgoing transfers.",1,0,5600.0,0.0,0.0002864433297807149,0.0,3,False,False,False,False,False,
100000005100475100,100000005100475100,terminal,0.5,8,0.0106,"Genuine endpoint (depth 3): received 40,000 KZT from 1 payers with 0 outgoing transfers.",1,0,40000.0,0.0,0.0003377497462501435,0.0,3,False,False,False,False,False,
100000002708624100,100000002708624100,terminal,0.5,10,0.0102,"Genuine endpoint (depth 3): received 25,000 KZT from 1 payers with 0 outgoing transfers.",1,0,25000.0,0.0,0.000328736126653088,0.0,3,False,False,False,False,False,
100000004591973100,100000004591973100,peripheral,0.3,13,0.015,"Peripheral flow node with 2 active links (10,000 KZT in, 100,000 KZT out).",1,1,10000.0,100000.0,0.00039913166986850154,10.0,3,False,False,False,False,False,-144.0
100000000802149100,100000000802149100,terminal,0.5,24,0.0087,"Genuine endpoint (depth 3): received 104,128 KZT from 1 payers with 0 outgoing transfers.",1,0,104128.0,0.0,0.0002948035998809035,0.0,3,False,False,False,False,False,
100000003095610100,100000003095610100,terminal,0.5,17,0.0087,"Genuine endpoint (depth 3): received 23,665 KZT from 1 payers with 0 outgoing transfers.",1,0,23665.0,0.0,0.00029438645311679446,0.0,3,False,False,False,False,False,
100000004183610100,100000004183610100,peripheral,0.3,11,0.0124,"Peripheral flow node with 2 active links (22,000 KZT in, 915,000 KZT out).",1,1,22000.0,915000.0,0.0003407627226653414,41.59090909090909,3,False,False,False,False,False,-240.0
100000005198906100,100000005198906100,peripheral,0.3,7,0.0103,"Peripheral flow node with 2 active links (227,970 KZT in, 60,000 KZT out).",1,1,227970.0,60000.0,0.0002929576136309596,0.26319252533228055,3,False,False,False,False,False,-336.0
100000008599354100,100000008599354100,peripheral,0.3,20,0.0114,"Peripheral flow node with 2 active links (177,000 KZT in, 38,200 KZT out).",1,1,177000.0,38200.0,0.0003317435534185647,0.21581920903954802,3,False,False,False,False,False,240.0
100000001303311100,100000001303311100,terminal,1.0,19,0.0511,"Genuine endpoint (depth 3): received 1,324,000 KZT from 5 payers with 0 outgoing transfers.",5,0,1324000.0,0.0,0.0005016994290161644,0.0,3,False,False,False,False,False,
100000008776420100,100000008776420100,terminal,0.5,29,0.0088,"Genuine endpoint (depth 3): received 69,500 KZT from 1 payers with 0 outgoing transfers.",1,0,69500.0,0.0,0.00029641669987049937,0.0,3,False,False,False,False,False,
100000004737764100,100000004737764100,terminal,0.5,12,0.0255,"Genuine endpoint (depth 3): received 600,000 KZT from 1 payers with 0 outgoing transfers.",1,0,600000.0,0.0,0.0006766224227546179,0.0,3,False,False,False,False,False,
100000003154105100,100000003154105100,peripheral,0.3,15,0.0314,"Peripheral flow node with 8 active links (60,000 KZT in, 338,000 KZT out).",1,7,60000.0,338000.0,0.000550680796574537,5.633333333333334,3,False,False,False,True,False,0.0
100000008708025100,100000008708025100,terminal,0.5,26,0.0094,"Genuine endpoint (depth 3): received 10,000 KZT from 1 payers with 0 outgoing transfers.",1,0,10000.0,0.0,0.0003092890887695541,0.0,3,False,False,False,False,False,
100000008740793100,100000008740793100,terminal,0.5,29,0.0085,"Genuine endpoint (depth 3): received 21,000 KZT from 1 payers with 0 outgoing transfers.",1,0,21000.0,0.0,0.00028884692758013086,0.0,3,False,False,False,False,False,
100000008459449100,100000008459449100,terminal,0.5,20,0.0089,"Genuine endpoint (depth 3): received 53,700 KZT from 1 payers with 0 outgoing transfers.",1,0,53700.0,0.0,0.0002995780948902197,0.0,3,False,False,False,False,False,
100000008677518100,100000008677518100,terminal,0.5,29,0.0087,"Genuine endpoint (depth 3): received 48,700 KZT from 1 payers with 0 outgoing transfers.",1,0,48700.0,0.0,0.000293170282063496,0.0,3,False,False,False,False,False,
100000002212494100,100000002212494100,terminal,0.5,9,0.0114,"Genuine endpoint (depth 3): received 160,000 KZT from 1 payers with 0 outgoing transfers.",1,0,160000.0,0.0,0.00035664443990538483,0.0,3,False,False,False,False,False,
100000001825934100,100000001825934100,peripheral,0.3,14,0.0176,"Peripheral flow node with 2 active links (40,000 KZT in, 97,000 KZT out).",1,1,40000.0,97000.0,0.00047586713178590705,2.425,3,False,False,False,False,False,-120.0
100000003736419100,100000003736419100,peripheral,0.3,20,0.0102,"Peripheral flow node with 2 active links (23,300 KZT in, 10,000 KZT out).",1,1,23300.0,10000.0,0.0002916476006545207,0.4291845493562232,3,False,False,False,True,False,0.0
100000008430691100,100000008430691100,peripheral,0.3,2,0.0118,"Peripheral flow node with 3 active links (20,000 KZT in, 604,900 KZT out).",1,2,20000.0,604900.0,0.0003069779355111296,30.245,3,False,False,True,True,False,0.0
100000003073635100,100000003073635100,terminal,0.5,20,0.0095,"Genuine endpoint (depth 3): received 129,231 KZT from 1 payers with 0 outgoing transfers.",1,0,129231.0,0.0,0.0003118625039951041,0.0,3,False,False,False,False,False,
100000001686328100,100000001686328100,terminal,0.5,19,0.0096,"Genuine endpoint (depth 3): received 140,000 KZT from 1 payers with 0 outgoing transfers.",1,0,140000.0,0.0,0.0003150543933476953,0.0,3,False,False,False,False,False,
100000008707810100,100000008707810100,terminal,0.5,29,0.0085,"Genuine endpoint (depth 3): received 26,200 KZT from 1 payers with 0 outgoing transfers.",1,0,26200.0,0.0,0.00028965853203188175,0.0,3,False,False,False,False,False,
100000001236706100,100000001236706100,peripheral,0.3,5,0.0493,"Peripheral flow node with 5 active links (142,700 KZT in, 36,000 KZT out).",3,2,142700.0,36000.0,0.0007662915221773794,0.25227750525578135,3,False,False,False,False,False,120.0
100000008536546100,100000008536546100,terminal,0.667,19,0.0181,"Genuine endpoint (depth 3): received 250,000 KZT from 2 payers with 0 outgoing transfers.",2,0,250000.0,0.0,0.0003172528720016747,0.0,3,False,False,False,False,False,
100000007140834100,100000007140834100,terminal,0.5,8,0.027,"Genuine endpoint (depth 3): received 10,200 KZT from 1 payers with 0 outgoing transfers.",1,0,10200.0,0.0,0.0007122600056993953,0.0,3,False,False,False,False,False,
100000007022818100,100000007022818100,terminal,0.5,29,0.0085,"Genuine endpoint (depth 3): received 17,200 KZT from 1 payers with 0 outgoing transfers.",1,0,17200.0,0.0,0.000288253832019236,0.0,3,False,False,False,False,False,
100000007484343100,100000007484343100,terminal,0.667,20,0.0168,"Genuine endpoint (depth 3): received 26,757 KZT from 2 payers with 0 outgoing transfers.",2,0,26757.0,0.0,0.0002891334225528798,0.0,3,False,False,False,False,False,
100000001379511100,100000001379511100,terminal,0.5,19,0.0093,"Genuine endpoint (depth 3): received 55,000 KZT from 1 payers with 0 outgoing transfers.",1,0,55000.0,0.0,0.0003072907911907118,0.0,3,False,False,False,False,False,
100000004569484100,100000004569484100,coordinator,1.0,17,0.15,"High betweenness (0.0028) bridging 6 counterparties across clusters. Volume: 254,312 KZT; return cycle detected.",2,4,98312.0,156000.0,0.00031938100409198596,1.586784929611848,3,False,False,True,False,False,72.0
100000002948492100,100000002948492100,terminal,0.5,1,0.0086,"Genuine endpoint (depth 3): received 23,660 KZT from 1 payers with 0 outgoing transfers.",1,0,23660.0,0.0,0.00029225683204655884,0.0,3,False,False,False,False,False,
100000002116705100,100000002116705100,terminal,0.5,29,0.0085,"Genuine endpoint (depth 3): received 17,600 KZT from 1 payers with 0 outgoing transfers.",1,0,17600.0,0.0,0.00028831626313090915,0.0,3,False,False,False,False,False,
100000002481974100,100000002481974100,peripheral,0.3,3,0.0219,"Peripheral flow node with 4 active links (89,447 KZT in, 318,000 KZT out).",2,2,89447.0,318000.0,0.0003316686610389915,3.5551779265934016,3,False,False,False,False,False,216.0
100000003920950100,100000003920950100,terminal,0.5,16,0.013,"Genuine endpoint (depth 3): received 323,290 KZT from 1 payers with 0 outgoing transfers.",1,0,323290.0,0.0,0.0003917283702075202,0.0,3,False,False,False,False,False,
100000000733451100,100000000733451100,peripheral,0.3,11,0.0213,"Peripheral flow node with 2 active links (70,000 KZT in, 300,000 KZT out).",1,1,70000.0,300000.0,0.0005412616148555033,4.285714285714286,3,False,False,False,False,False,-288.0
100000005182219100,100000005182219100,terminal,0.667,16,0.0197,"Genuine endpoint (depth 3): received 55,000 KZT from 2 payers with 0 outgoing transfers.",2,0,55000.0,0.0,0.000354129497884144,0.0,3,False,False,False,False,False,
100000008633099100,100000008633099100,peripheral,0.3,16,0.0102,"Peripheral flow node with 2 active links (19,468 KZT in, 13,500 KZT out).",1,1,19468.0,13500.0,0.00029196202177266776,0.6934456544072324,3,False,False,False,False,False,192.0
100000001380107100,100000001380107100,terminal,0.5,15,0.0086,"Genuine endpoint (depth 3): received 6,000 KZT from 1 payers with 0 outgoing transfers.",1,0,6000.0,0.0,0.00029094848350339587,0.0,3,False,False,False,False,False,
100000008755168100,100000008755168100,terminal,0.5,29,0.0085,"Genuine endpoint (depth 3): received 17,600 KZT from 1 payers with 0 outgoing transfers.",1,0,17600.0,0.0,0.00028831626313090915,0.0,3,False,False,False,False,False,
100000002628576100,100000002628576100,peripheral,0.3,7,0.021,"Peripheral flow node with 4 active links (727,882 KZT in, 539,000 KZT out).",2,2,727882.0,539000.0,0.0003113901539132389,0.7405046422359668,3,False,False,False,False,False,144.0
100000001611488100,100000001611488100,terminal,0.667,16,0.0426,"Genuine endpoint (depth 3): received 779,300 KZT from 2 payers with 0 outgoing transfers.",2,0,779300.0,0.0,0.0008775368508533171,0.0,3,False,False,False,False,False,
100000005375968100,100000005375968100,peripheral,0.3,16,0.012,"Peripheral flow node with 3 active links (170,082 KZT in, 86,000 KZT out).",1,2,170082.0,86000.0,0.0002951483068536033,0.5056384567443939,3,False,False,False,False,False,-528.0
100000003581109100,100000003581109100,terminal,0.5,16,0.0084,"Genuine endpoint (depth 3): received 42,750 KZT from 1 payers with 0 outgoing transfers.",1,0,42750.0,0.0,0.00028797697280880764,0.0,3,False,False,False,False,False,
100000002933386100,100000002933386100,peripheral,0.3,16,0.0261,"Peripheral flow node with 2 active links (15,000 KZT in, 58,000 KZT out).",1,1,15000.0,58000.0,0.0006527823249129211,3.8666666666666667,3,False,False,False,False,False,-336.0
100000002284426100,100000002284426100,terminal,0.5,7,0.0085,"Genuine endpoint (depth 3): received 90,000 KZT from 1 payers with 0 outgoing transfers.",1,0,90000.0,0.0,0.00028848611988395835,0.0,3,False,False,False,False,False,
100000008579978100,100000008579978100,peripheral,0.3,7,0.01,"Peripheral flow node with 2 active links (34,000 KZT in, 77,000 KZT out).",1,1,34000.0,77000.0,0.0002866712061358097,2.264705882352941,3,False,False,False,False,False,-24.0
100000001549194100,100000001549194100,terminal,0.5,1,0.0089,"Genuine endpoint (depth 3): received 46,500 KZT from 1 payers with 0 outgoing transfers.",1,0,46500.0,0.0,0.0002987125955300956,0.0,3,False,False,False,False,False,
100000001427082100,100000001427082100,peripheral,0.3,15,0.0224,"Peripheral flow node with 6 active links (5,000 KZT in, 124,900 KZT out).",1,5,5000.0,124900.0,0.0004392450523980504,24.98,3,False,False,False,False,True,-192.0
100000004657034100,100000004657034100,terminal,0.5,7,0.0085,"Genuine endpoint (depth 3): received 141,250 KZT from 1 payers with 0 outgoing transfers.",1,0,141250.0,0.0,0.0002901470900552552,0.0,3,False,False,False,False,False,
100000003796063100,100000003796063100,coordinator,1.0,16,0.0974,"High betweenness (0.0012) bridging 16 counterparties across clusters. Volume: 994,150 KZT; return cycle detected.",1,15,35000.0,959150.0,0.0006852648705720575,27.404285714285713,3,False,False,True,False,False,-264.0
100000005268319100,100000005268319100,peripheral,0.3,16,0.0146,"Peripheral flow node with 6 active links (19,713 KZT in, 91,000 KZT out).",1,5,19712.8,91000.0,0.0002936395632308343,4.6162899232985675,3,False,False,True,True,True,0.0
100000008744799100,100000008744799100,terminal,0.5,29,0.0084,"Genuine endpoint (depth 3): received 12,600 KZT from 1 payers with 0 outgoing transfers.",1,0,12600.0,0.0,0.00028753587423499484,0.0,3,False,False,False,False,False,
100000008677215100,100000008677215100,terminal,0.5,18,0.0092,"Genuine endpoint (depth 3): received 9,000 KZT from 1 payers with 0 outgoing transfers.",1,0,9000.0,0.0,0.0003043767156368611,0.0,3,False,False,False,False,False,
100000007593823100,100000007593823100,coordinator,1.0,16,0.0724,"High betweenness (0.0007) bridging 16 counterparties across clusters. Volume: 187,900 KZT; return cycle detected.",3,13,25000.0,162900.0,0.000290592094563477,6.516,3,False,False,True,False,True,-48.0
100000001282143100,100000001282143100,terminal,1.0,19,0.0468,"Genuine endpoint (depth 3): received 1,700,000 KZT from 5 payers with 0 outgoing transfers.",5,0,1700000.0,0.0,0.00040176306143270535,0.0,3,False,False,False,False,False,
100000008029279100,100000008029279100,terminal,0.5,20,0.0085,"Genuine endpoint (depth 3): received 17,000 KZT from 1 payers with 0 outgoing transfers.",1,0,17000.0,0.0,0.0002890280971842479,0.0,3,False,False,False,False,False,
100000000594783100,100000000594783100,peripheral,0.3,23,0.058,"Peripheral flow node with 3 active links (2,635,000 KZT in, 152,500 KZT out).",1,2,2635000.0,152500.0,0.0013815888060884878,0.05787476280834915,3,False,False,True,True,False,48.0
100000002705460100,100000002705460100,terminal,0.5,2,0.0202,"Genuine endpoint (depth 3): received 95,000 KZT from 1 payers with 0 outgoing transfers.",1,0,95000.0,0.0,0.000557727242255144,0.0,3,False,False,False,False,False,
100000002952756100,100000002952756100,terminal,0.5,13,0.0119,"Genuine endpoint (depth 3): received 47,000 KZT from 1 payers with 0 outgoing transfers.",1,0,47000.0,0.0,0.0003677090010006242,0.0,3,False,False,False,False,False,
100000004634420100,100000004634420100,terminal,0.5,29,0.0085,"Genuine endpoint (depth 3): received 26,150 KZT from 1 payers with 0 outgoing transfers.",1,0,26150.0,0.0,0.0002896507281429226,0.0,3,False,False,False,False,False,
100000000583220100,100000000583220100,peripheral,0.3,11,0.0105,"Peripheral flow node with 2 active links (5,000 KZT in, 761,255 KZT out).",1,1,5000.0,761255.0,0.0002981132552282115,152.251,3,False,False,False,False,False,-504.0
100000003286537100,100000003286537100,terminal,0.667,19,0.0173,"Genuine endpoint (depth 3): received 153,000 KZT from 2 payers with 0 outgoing transfers.",2,0,153000.0,0.0,0.0003010947151858364,0.0,3,False,False,False,False,False,
100000002958345100,100000002958345100,terminal,0.5,1,0.009,"Genuine endpoint (depth 3): received 307,000 KZT from 1 payers with 0 outgoing transfers.",1,0,307000.0,0.0,0.0003001922715970454,0.0,3,False,False,False,False,False,
100000005055454100,100000005055454100,terminal,0.5,62,0.018,"Genuine endpoint (depth 3): received 6,500 KZT from 1 payers with 0 outgoing transfers.",1,0,6500.0,0.0,0.0005059810158324262,0.0,3,False,False,False,False,False,
100000008738526100,100000008738526100,peripheral,0.3,19,0.0101,"Peripheral flow node with 2 active links (15,000 KZT in, 140,000 KZT out).",1,1,15000.0,140000.0,0.0002874522211122593,9.333333333333334,3,False,False,False,False,False,120.0
100000001298099100,100000001298099100,terminal,0.5,17,0.0086,"Genuine endpoint (depth 3): received 19,000 KZT from 1 payers with 0 outgoing transfers.",1,0,19000.0,0.0,0.0002926483569297594,0.0,3,False,False,False,False,False,
100000006491272100,100000006491272100,terminal,0.5,29,0.0085,"Genuine endpoint (depth 3): received 26,200 KZT from 1 payers with 0 outgoing transfers.",1,0,26200.0,0.0,0.00028965853203188175,0.0,3,False,False,False,False,False,
100000000552584100,100000000552584100,peripheral,0.3,23,0.0547,"Peripheral flow node with 2 active links (2,500,000 KZT in, 57,500 KZT out).",1,1,2500000.0,57500.0,0.0013254360037725063,0.023,3,False,False,True,False,False,96.0
100000005187208100,100000005187208100,terminal,0.5,8,0.0095,"Genuine endpoint (depth 3): received 14,160 KZT from 1 payers with 0 outgoing transfers.",1,0,14160.0,0.0,0.0003119707842377321,0.0,3,False,False,False,False,False,
100000003528285100,100000003528285100,peripheral,0.3,16,0.0465,"Peripheral flow node with 8 active links (118,870 KZT in, 548,000 KZT out).",4,4,118870.0,548000.0,0.00040427564554845465,4.6100782367292,3,False,False,False,False,False,-264.0
100000001484381100,100000001484381100,terminal,0.667,17,0.0182,"Genuine endpoint (depth 3): received 95,585 KZT from 2 payers with 0 outgoing transfers.",2,0,95585.0,0.0,0.0003213079861341874,0.0,3,False,False,False,False,False,
100000002508637100,100000002508637100,peripheral,0.3,3,0.0102,"Peripheral flow node with 2 active links (306,410 KZT in, 8,000 KZT out).",1,1,306410.0,8000.0,0.00030739263356746913,0.02610880845925394,3,False,False,False,False,False,288.0
100000003149149100,100000003149149100,terminal,0.5,7,0.0087,"Genuine endpoint (depth 3): received 245,000 KZT from 1 payers with 0 outgoing transfers.",1,0,245000.0,0.0,0.00029350954186544125,0.0,3,False,False,False,False,False,
100000001538095100,100000001538095100,terminal,0.667,19,0.0186,"Genuine endpoint (depth 3): received 280,000 KZT from 2 payers with 0 outgoing transfers.",2,0,280000.0,0.0,0.00033013522666239774,0.0,3,False,False,False,False,False,
100000008695133100,100000008695133100,terminal,0.5,29,0.0086,"Genuine endpoint (depth 3): received 36,610 KZT from 1 payers with 0 outgoing transfers.",1,0,36610.0,0.0,0.00029128330171317526,0.0,3,False,False,False,False,False,
100000008749405100,100000008749405100,terminal,0.5,29,0.0086,"Genuine endpoint (depth 3): received 37,150 KZT from 1 payers with 0 outgoing transfers.",1,0,37150.0,0.0,0.000291367583713934,0.0,3,False,False,False,False,False,
100000005815602100,100000005815602100,peripheral,0.3,2,0.0216,"Peripheral flow node with 2 active links (20,000 KZT in, 165,000 KZT out).",1,1,20000.0,165000.0,0.0005521710322392155,8.25,3,False,False,False,False,False,456.0
100000006641671100,100000006641671100,transit,0.659,16,0.0245,"Receives from 2 payers (22,000 KZT), passes through 114% (25,000 KZT) to 1 accounts.",2,1,22000.0,25000.0,0.0004399911079982389,1.1363636363636365,3,False,False,False,False,True,-168.0
100000002945031100,100000002945031100,terminal,0.5,11,0.0086,"Genuine endpoint (depth 3): received 15,000 KZT from 1 payers with 0 outgoing transfers.",1,0,15000.0,0.0,0.000291121950616924,0.0,3,False,False,False,False,False,
100000003497735100,100000003497735100,terminal,0.5,5,0.0093,"Genuine endpoint (depth 3): received 125,000 KZT from 1 payers with 0 outgoing transfers.",1,0,125000.0,0.0,0.0003069462106171275,0.0,3,False,False,False,False,False,
100000004644615100,100000004644615100,peripheral,0.3,13,0.014,"Peripheral flow node with 3 active links (50,810 KZT in, 379,665 KZT out).",1,2,50810.0,379665.0,0.00037436756021008163,7.472249557173785,3,False,False,False,False,False,-24.0
100000002755292100,100000002755292100,terminal,0.5,7,0.0086,"Genuine endpoint (depth 3): received 203,400 KZT from 1 payers with 0 outgoing transfers.",1,0,203400.0,0.0,0.0002921613202239594,0.0,3,False,False,False,False,False,
100000005142492100,100000005142492100,peripheral,0.3,8,0.0802,"Peripheral flow node with 2 active links (10,000 KZT in, 57,000 KZT out).",1,1,10000.0,57000.0,0.0019077900971988632,5.7,3,False,False,True,True,False,0.0
100000002893020100,100000002893020100,terminal,0.5,17,0.0086,"Genuine endpoint (depth 3): received 18,340 KZT from 1 payers with 0 outgoing transfers.",1,0,18340.0,0.0,0.00029240245264606314,0.0,3,False,False,False,False,False,
100000004500444100,100000004500444100,peripheral,0.3,1,0.0261,"Peripheral flow node with 3 active links (180,000 KZT in, 74,000 KZT out).",2,1,180000.0,74000.0,0.0004643947559108734,0.4111111111111111,3,False,False,False,False,False,288.0
100000008454065100,100000008454065100,terminal,0.5,1,0.0086,"Genuine endpoint (depth 3): received 24,050 KZT from 1 payers with 0 outgoing transfers.",1,0,24050.0,0.0,0.00029236706618660175,0.0,3,False,False,False,False,False,
100000008416433100,100000008416433100,terminal,0.5,1,0.0086,"Genuine endpoint (depth 3): received 20,000 KZT from 1 payers with 0 outgoing transfers.",1,0,20000.0,0.0,0.0002912223270400026,0.0,3,False,False,False,False,False,
100000005265073100,100000005265073100,peripheral,0.3,5,0.0106,"Peripheral flow node with 2 active links (5,000 KZT in, 9,000 KZT out).",1,1,5000.0,9000.0,0.0002991258827616204,1.8,3,False,False,False,False,False,-336.0
100000006734214100,100000006734214100,peripheral,0.3,20,0.0606,"Peripheral flow node with 8 active links (610,000 KZT in, 36,000 KZT out).",5,3,610000.0,36000.0,0.0006063901366273084,0.05901639344262295,3,False,False,False,False,False,192.0
100000002611334100,100000002611334100,peripheral,0.3,0,0.0108,"Peripheral flow node with 2 active links (48,288 KZT in, 15,500 KZT out).",1,1,48288.0,15500.0,0.0003053380307806398,0.3209907223326706,3,False,False,False,False,False,648.0
100000006225798100,100000006225798100,peripheral,0.3,22,0.0315,"Peripheral flow node with 5 active links (722,000 KZT in, 26,300 KZT out).",3,2,722000.0,26300.0,0.00035996892038230857,0.03642659279778394,3,False,False,False,False,False,-72.0
100000002849158100,100000002849158100,peripheral,0.3,19,0.029,"Peripheral flow node with 4 active links (723,000 KZT in, 1,313,000 KZT out).",3,1,723000.0,1313000.0,0.00033624556849174277,1.8160442600276625,3,False,False,False,False,False,-144.0
100000008686214100,100000008686214100,terminal,0.5,16,0.0089,"Genuine endpoint (depth 3): received 25,000 KZT from 1 payers with 0 outgoing transfers.",1,0,25000.0,0.0,0.00029772792993778554,0.0,3,False,False,False,False,False,
100000004931931100,100000004931931100,peripheral,0.3,20,0.0102,"Peripheral flow node with 2 active links (23,938 KZT in, 45,000 KZT out).",1,1,23938.0,45000.0,0.000291814036684862,1.8798562954298605,3,False,False,False,False,False,72.0
100000007510875100,100000007510875100,terminal,0.5,6,0.0114,"Genuine endpoint (depth 3): received 5,000 KZT from 1 payers with 0 outgoing transfers.",1,0,5000.0,0.0,0.00035624626017075875,0.0,3,False,False,False,False,False,
100000005233755100,100000005233755100,peripheral,0.3,20,0.0102,"Peripheral flow node with 2 active links (25,000 KZT in, 5,000 KZT out).",1,1,25000.0,5000.0,0.0002916076698087042,0.2,3,False,False,False,True,False,0.0
100000008042075100,100000008042075100,terminal,0.5,23,0.0086,"Genuine endpoint (depth 3): received 5,000 KZT from 1 payers with 0 outgoing transfers.",1,0,5000.0,0.0,0.00029195667457243503,0.0,3,False,False,False,False,False,
100000001680944100,100000001680944100,terminal,0.5,19,0.011,"Genuine endpoint (depth 3): received 393,000 KZT from 1 payers with 0 outgoing transfers.",1,0,393000.0,0.0,0.00034558988439926675,0.0,3,False,False,False,False,False,
100000008417029100,100000008417029100,terminal,0.5,19,0.0093,"Genuine endpoint (depth 3): received 100,000 KZT from 1 payers with 0 outgoing transfers.",1,0,100000.0,0.0,0.00030663007931043686,0.0,3,False,False,False,False,False,
100000004975919100,100000004975919100,peripheral,0.3,20,0.0118,"Peripheral flow node with 3 active links (22,351 KZT in, 15,000 KZT out).",1,2,22351.0,15000.0,0.00029011680628284717,0.6711109122634334,3,False,False,False,False,True,-456.0
100000003087877100,100000003087877100,terminal,0.5,3,0.0086,"Genuine endpoint (depth 3): received 91,486 KZT from 1 payers with 0 outgoing transfers.",1,0,91486.0,0.0,0.00029208517171407756,0.0,3,False,False,False,False,False,
100000008295429100,100000008295429100,terminal,0.5,7,0.0088,"Genuine endpoint (depth 3): received 352,000 KZT from 1 payers with 0 outgoing transfers.",1,0,352000.0,0.0,0.00029697732349136816,0.0,3,False,False,False,False,False,
100000003254277100,100000003254277100,transit,0.786,16,0.0101,"Receives from 1 payers (49,200 KZT), passes through 91% (44,997 KZT) to 1 accounts. Rapid turnaround (0h).",1,1,49200.0,44997.0,0.0002883402365962997,0.9145731707317073,3,False,False,False,True,False,0.0
100000005314565100,100000005314565100,terminal,0.5,0,0.0122,"Genuine endpoint (depth 3): received 218,500 KZT from 1 payers with 0 outgoing transfers.",1,0,218500.0,0.0,0.0003750215171110066,0.0,3,False,False,False,False,False,
100000002951898100,100000002951898100,terminal,0.5,1,0.0088,"Genuine endpoint (depth 3): received 39,990 KZT from 1 payers with 0 outgoing transfers.",1,0,39990.0,0.0,0.00029687253334630294,0.0,3,False,False,False,False,False,
100000001009583100,100000001009583100,terminal,0.5,7,0.0089,"Genuine endpoint (depth 3): received 393,740 KZT from 1 payers with 0 outgoing transfers.",1,0,393740.0,0.0,0.00029833008241722037,0.0,3,False,False,False,False,False,
100000004064431100,100000004064431100,peripheral,0.3,37,0.0095,"Peripheral flow node with 2 active links (26,000 KZT in, 10,000 KZT out).",1,1,26000.0,10000.0,0.0002910534469463005,0.38461538461538464,3,False,False,False,True,False,48.0
100000001927599100,100000001927599100,terminal,0.667,17,0.0185,"Genuine endpoint (depth 3): received 188,000 KZT from 2 payers with 0 outgoing transfers.",2,0,188000.0,0.0,0.0003272554677154655,0.0,3,False,False,False,False,False,
100000007737775100,100000007737775100,terminal,0.5,24,0.0091,"Genuine endpoint (depth 3): received 6,000 KZT from 1 payers with 0 outgoing transfers.",1,0,6000.0,0.0,0.00030312962676534933,0.0,3,False,False,False,False,False,
100000003157679100,100000003157679100,terminal,1.0,19,0.0372,"Genuine endpoint (depth 3): received 541,000 KZT from 4 payers with 0 outgoing transfers.",4,0,541000.0,0.0,0.0003728530959036694,0.0,3,False,False,False,False,False,
100000001229743100,100000001229743100,peripheral,0.3,0,0.0101,"Peripheral flow node with 2 active links (7,000 KZT in, 9,000 KZT out).",1,1,7000.0,9000.0,0.0002884350404884854,1.2857142857142858,3,False,False,False,False,False,144.0
100000003795588100,100000003795588100,terminal,0.5,24,0.0099,"Genuine endpoint (depth 3): received 400,000 KZT from 1 payers with 0 outgoing transfers.",1,0,400000.0,0.0,0.00032104219550652184,0.0,3,False,False,False,False,False,
100000002301828100,100000002301828100,terminal,0.5,22,0.0087,"Genuine endpoint (depth 3): received 46,977 KZT from 1 payers with 0 outgoing transfers.",1,0,46977.0,0.0,0.00029296342924915497,0.0,3,False,False,False,False,False,
100000005409156100,100000005409156100,terminal,0.667,8,0.0227,"Genuine endpoint (depth 3): received 260,080 KZT from 2 payers with 0 outgoing transfers.",2,0,260080.0,0.0,0.00042393100512820185,0.0,3,False,False,False,False,False,
100000002513028100,100000002513028100,peripheral,0.3,16,0.0142,"Peripheral flow node with 4 active links (9,500 KZT in, 332,709 KZT out).",1,3,9500.0,332709.0,0.0003055978968624265,35.022,3,False,False,False,False,True,-672.0
100000003218308100,100000003218308100,terminal,0.5,16,0.0084,"Genuine endpoint (depth 3): received 11,165 KZT from 1 payers with 0 outgoing transfers.",1,0,11165.0,0.0,0.0002861981066494379,0.0,3,False,False,False,False,False,
100000008489604100,100000008489604100,terminal,0.5,29,0.0084,"Genuine endpoint (depth 3): received 11,000 KZT from 1 payers with 0 outgoing transfers.",1,0,11000.0,0.0,0.0002872861497883023,0.0,3,False,False,False,False,False,
100000004450649100,100000004450649100,peripheral,0.3,5,0.0244,"Peripheral flow node with 4 active links (192,528 KZT in, 46,527 KZT out).",2,2,192528.0,46527.0,0.0002989552239324566,0.24166355023684866,3,False,False,False,False,False,-240.0
